1.52.252.225,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:52:04 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""b86dd651dada751262e3985583f46f52"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T01:03:28.459447,,Vietnam,Hanoi,,FPT Telecom Company
58.186.139.55,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 01:02:26 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""31f56142b3130f9408aa6006a19ae800"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T01:02:32.791511,,Vietnam,Hanoi,,FPT Telecom Company
42.114.80.113,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Fri Feb 24 21:08:33 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""c399c5fb3e1367bcb565eb3f6a4a8fa6"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T01:01:37.692561,,Vietnam,Hanoi,,FPT Telecom Company
42.112.126.29,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:54:34 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""f93b0d859e293df5a25cfacbf45206e3"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:55:50.805040,,Vietnam,Hanoi,,FPT Telecom Company
112.72.90.94,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:54:55 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""21d5810d6d9f3cd7448ad793efea16e5"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:55:03.955950,,Vietnam,Hanoi,,VTC Wireless Broadband Company
118.68.109.141,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:51:43 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""e2bb3079d1ac707675c16dd72b676bd1"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:52:55.998584,,Vietnam,Da Nang,,FPT Telecom Company
113.22.8.204,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:51:58 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="":81"",qop=""auth"", nonce=""09175685543648c558b8372773b1c691"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:52:03.840835,,Vietnam,Hanoi,,FPT Telecom Company
116.104.243.244,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:46:22 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""9285258a3dc927c90e5bdda0134caaf1"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:47:50.539207,,Vietnam,Quang Ninh,,Viettel Corporation
14.164.93.100,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:41:59 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""405a03b746a29f3b37251ecaa7d81a9e"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:45:53.318579,static.vnpt.vn,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
42.115.122.41,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:42:32 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""0bb3dd8fcce75856d3360711052a8f1a"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:45:31.082019,,Vietnam,Hanoi,,Opennet Internet Exchange
116.101.20.41,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:39:07 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""0ae2cbcd0502f833c1927b98458dc3f8"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:42:12.819587,,Vietnam,Hanoi,,Viettel Corporation
115.72.210.54,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:41:51 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""75689d33ffe6a53f58beab3fe45a589e"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:41:56.774868,adsl.viettel.vn,Vietnam,Ho Chi Minh City,,Viettel Corporation
123.22.177.48,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:32:57 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""285e6e08c5401bfa559e2a286fc65754"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:33:24.999108,,Vietnam,Vung Tau,,Vietnam Posts and Telecommunications(VNPT)
171.226.37.45,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Tue Feb 28 13:46:21 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""f7f17d3658a6ded500efb215fa316431"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:32:37.418456,,Vietnam,Ho Chi Minh City,,Viettel Corporation
118.70.99.161,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:27:04 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""8915516986c4ceaea1887e3cf5c1945c"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:31:11.094624,,Vietnam,Hai Phong,,FPT Telecom Company
203.205.43.245,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:29:12 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""11abf436c9e90d5612687c3f0611f893"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:30:07.761770,,Vietnam,Da Nang,,CMC Telecom Infrastructure Company
1.52.80.94,83,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:24:06 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="":83"",qop=""auth"", nonce=""9e3de98311fb2bdc9b79b58bb8c00c58"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:26:33.742916,,Vietnam,Hanoi,,FPT Telecom Company
171.229.108.206,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:24:49 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""35783462eafa0b7ee84dea4860667401"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:25:51.007901,,Vietnam,Hanoi,,Viettel Corporation
1.55.233.20,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:45:24 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""ce59abe3f71b9f292aeb2d4c59afeffc"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:22:46.792393,,Vietnam,Hanoi,,FPT Telecom Company
58.187.81.43,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:20:37 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""4dc20cbbbc9eb1bcba84e2633e913594"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:20:41.362500,,Vietnam,Hanoi,,FPT Telecom Company
116.101.41.63,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:20:35 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""b804e6529d61852e23c4036a64ed7845"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:20:40.858903,,Vietnam,Hanoi,,Viettel Corporation
1.55.152.162,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:20:13 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""4a3917a544fbd9e1f22b07ef249165ba"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:20:24.547763,,Vietnam,Hanoi,,FPT Telecom Company
118.70.108.12,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:17:39 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""ed66c553ef0ef535927a3bcc4b788730"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:17:42.017484,,Vietnam,Hanoi,Linux 3.x,FPT Telecom Company
42.117.54.38,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:16:09 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""9666aed4834e4fe649319bffbfa2933b"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:17:12.246796,,Vietnam,Hanoi,,FPT Telecom Company
222.252.204.75,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:15:42 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""6f23a79511f08aab265431b68a9809c4"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:16:23.369230,static.vnpt.vn,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
113.175.129.119,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:09:51 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""8746e438dbf4ac2666a3d9b461a7b080"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:10:04.504517,localhost,Vietnam,Bac Ninh,,Vietnam Posts and Telecommunications(VNPT)
42.115.220.224,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Thu Mar  2 00:07:16 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""ac8671fde844f6777e4dc848b5eb09aa"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:07:21.359103,,Vietnam,Hanoi,,FPT Telecom Company
222.252.217.181,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:59:44 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""47f0a019449cdeac077e13d838e21fa9"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-02T00:00:21.548747,static.vnpt.vn,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
1.52.196.4,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:48:08 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""061d5508f85dc0253228fabdc9a3f903"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:48:46.223700,,Vietnam,Ho Chi Minh City,,FPT Telecom Company
171.229.214.121,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:39:54 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""cf9035a0be9daca39e71ab861456ac5e"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:44:45.601814,,Vietnam,Hanoi,,Viettel Corporation
1.54.198.20,8080,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:35:55 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":8080"",qop=""auth"", nonce=""8f57574255b4e9c4d7da67d89c5dbff8"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:37:26.015606,,Vietnam,Hanoi,,FPT Telecom Company
42.115.70.64,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:31:59 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""7498b952a2c6beea97bbd6622a422c00"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:35:18.085809,,Vietnam,Hanoi,,Opennet Internet Exchange
14.185.246.108,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:33:21 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""224e3804b3a093f7ab5a6324cc1ee462"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:33:52.545380,static.vnpt.vn,Vietnam,Quang Nam,,Vietnam Posts and Telecommunications(VNPT)
1.54.21.84,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:31:40 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""70ae4747821d8690f8c415654da160ca"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:32:32.472737,,Vietnam,Ho Chi Minh City,,FPT Telecom Company
171.229.39.37,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:29:26 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""aaa223ac0af73a05509e18aac15ef235"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:29:37.730710,,Vietnam,Hanoi,,Viettel Corporation
116.97.11.86,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:28:28 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""363620d02afd5428de3ea020da0cb71a"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:29:01.112043,,Vietnam,Hanoi,,Viettel Corporation
171.228.105.145,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:26:06 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""f02cd7155b6c08ac470a723c1aa463a1"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:27:33.113728,,Vietnam,Hanoi,,Viettel Corporation
116.108.16.96,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:26:35 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""5f7cc0f775c7a38bc12f0fefe72444e8"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:26:42.987183,,Vietnam,Ho Chi Minh City,,Viettel Corporation
58.187.187.235,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:25:47 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""de8803726f92f983f9dd1edbb3298272"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:26:18.768489,,Vietnam,Hanoi,,FPT Telecom Company
113.166.39.169,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:25:47 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""de8803726f92f983f9dd1edbb3298272"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:25:54.827153,localhost,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
113.161.220.23,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:24:31 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="":81"",qop=""auth"", nonce=""443d58fe9b93d53d2e28fdc207e3a1c2"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:24:33.874930,static.vdc.vn,Vietnam,Bac Lieu,,Vietnam Posts and Telecommunications(VNPT)
116.100.159.185,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:22:58 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""6f05a78b9e4425a5d506ff1e06a84f4f"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:23:04.023365,,Vietnam,Ho Chi Minh City,,Viettel Corporation
27.72.77.25,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:18:49 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""17799c3e9caa5a456d67d90f03680707"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:19:31.713780,localhost,Vietnam,,,Viettel Corporation
222.252.58.236,81,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:16:49 2017
WWW-Authenticate: Digest realm=""GoAhead"", domain="":81"",qop=""auth"", nonce=""b343f999bf6f385492c27f169636dfc1"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:16:53.495083,localhost,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
183.80.157.14,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 21:13:03 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""2a3a92e8bfbe001a9af5ebd08f9b4003"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:11:46.673521,,Vietnam,Hanoi,,FPT Telecom Company
171.224.11.52,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:05:54 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""42a79d667fef383a6739299f0adc1d46"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:08:09.206670,,Vietnam,Hanoi,,Viettel Corporation
1.55.112.201,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:03:35 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""7c05ae6a0141e7131edf4756b9e908dc"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:07:08.858570,,Vietnam,Hanoi,,FPT Telecom Company
118.71.19.218,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:04:41 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""b7014d0f90630a56fa43afc7471ad409"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:05:26.714939,ip-address-pool-xxx.fpt.vn,Vietnam,Hanoi,,FPT Telecom Company
123.26.211.78,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 23:02:57 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""91e55f9779a9b4d63329cccdcdfbcede"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:03:33.124783,localhost,Vietnam,Hai Phong,,Vietnam Posts and Telecommunications(VNPT)
14.228.181.131,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 22:58:26 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""51e01843593071478d74f118b7909c5d"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T23:01:58.387081,static.vnpt.vn,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
1.52.169.184,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 22:56:20 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""85cf8911d1c9a52e237a2c5af4081388"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T22:57:27.424451,,Vietnam,Hanoi,,FPT Telecom Company
116.101.133.22,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 22:55:47 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""e1f77982a828a1a8d0319fff0e9d3159"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T22:55:53.804565,,Vietnam,Hai Phong,,Viettel Corporation
58.186.246.220,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 22:50:40 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""36fc96836a57ca00db1df3960b3c1d60"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T22:51:11.375898,,Vietnam,Bao Loc,,FPT Telecom Company
14.170.251.250,80,"HTTP/1.1 401 Unauthorized
Server: GoAhead-Webs
Date: Wed Mar  1 22:50:06 2017
WWW-Authenticate: Digest realm=""WIFICAM"", domain="""",qop=""auth"", nonce=""a956ac676644d2e097464ef2d225b44a"", opaque=""5ccc069c403ebaf9f0171e9517f40e41"",algorithm=""MD5"", stale=""FALSE""
Pragma: no-cache
Cache-Control: no-cache
Content-Type: text/html

",2017-03-01T22:50:12.027286,static.vnpt.vn,Vietnam,Hanoi,,Vietnam Posts and Telecommunications(VNPT)
